APYGARDOS_NR,APYGARDOS_PAVADINIMAS,APYLINKES_NR,APYLINKES_PAVADINIMAS,RINKEJU_SKAICIUS,VISO_DALYVAVO,BALSADEZEJE_GALIOJANTYS,BALSADEZEJE_NEGALIOJANTYS,PASTU_GALIOJANTYS,PASTU_NEGALIOJANTYS,VARDAS,PAVARDE,PARTIJA,BALSU_BALSADEZEJE,BALSU_PASTU,BALSU_VISO,PAPILDOMO_PROTOKOLO_POZYMIS,RKND_V_AR_ISSIKELE_PATS,RPL_UNIKALUS_NUMERIS,SAV,Sugeneravimo data
42,Šakių rajono,34,Giedručių,782,434,291,2,140,1,VALDEMAR,TOMAŠEVSKI,,0,0,0,,T,42034,Šakių rajono savivaldybė,2019-05-16 15:45
42,Šakių rajono,35,Ritinių,339,167,105,0,62,0,GITANAS,NAUSĖDA,,35,18,53,,T,42035,Šakių rajono savivaldybė,2019-05-16 15:45
42,Šakių rajono,35,Ritinių,339,167,105,0,62,0,SAULIUS,SKVERNELIS,,28,18,46,,T,42035,Šakių rajono savivaldybė,2019-05-16 15:45
42,Šakių rajono,35,Ritinių,339,167,105,0,62,0,INGRIDA,ŠIMONYTĖ,,26,16,42,,T,42035,Šakių rajono savivaldybė,2019-05-16 15:45
42,Šakių rajono,35,Ritinių,339,167,105,0,62,0,ARVYDAS,JUOZAITIS,,5,3,8,,T,42035,Šakių rajono savivaldybė,2019-05-16 15:45
42,Šakių rajono,35,Ritinių,339,167,105,0,62,0,MINDAUGAS,PUIDOKAS,,2,5,7,,T,42035,Šakių rajono savivaldybė,2019-05-16 15:45
42,Šakių rajono,35,Ritinių,339,167,105,0,62,0,NAGLIS,PUTEIKIS,,5,1,6,,T,42035,Šakių rajono savivaldybė,2019-05-16 15:45
42,Šakių rajono,35,Ritinių,339,167,105,0,62,0,VYTENIS POVILAS,ANDRIUKAITIS,,2,1,3,,T,42035,Šakių rajono savivaldybė,2019-05-16 15:45
42,Šakių rajono,35,Ritinių,339,167,105,0,62,0,VALENTINAS,MAZURONIS,,2,0,2,,T,42035,Šakių rajono savivaldybė,2019-05-16 15:45
42,Šakių rajono,35,Ritinių,339,167,105,0,62,0,VALDEMAR,TOMAŠEVSKI,,0,0,0,,T,42035,Šakių rajono savivaldybė,2019-05-16 15:45
42,Šakių rajono,36,Girėnų,852,526,375,5,145,1,INGRIDA,ŠIMONYTĖ,,94,59,153,,T,42036,Šakių rajono savivaldybė,2019-05-16 15:45
42,Šakių rajono,36,Girėnų,852,526,375,5,145,1,GITANAS,NAUSĖDA,,115,36,151,,T,42036,Šakių rajono savivaldybė,2019-05-16 15:45
42,Šakių rajono,36,Girėnų,852,526,375,5,145,1,SAULIUS,SKVERNELIS,,82,30,112,,T,42036,Šakių rajono savivaldybė,2019-05-16 15:45
42,Šakių rajono,36,Girėnų,852,526,375,5,145,1,ARVYDAS,JUOZAITIS,,32,5,37,,T,42036,Šakių rajono savivaldybė,2019-05-16 15:45
42,Šakių rajono,36,Girėnų,852,526,375,5,145,1,VYTENIS POVILAS,ANDRIUKAITIS,,26,9,35,,T,42036,Šakių rajono savivaldybė,2019-05-16 15:45
42,Šakių rajono,36,Girėnų,852,526,375,5,145,1,MINDAUGAS,PUIDOKAS,,17,3,20,,T,42036,Šakių rajono savivaldybė,2019-05-16 15:45
42,Šakių rajono,36,Girėnų,852,526,375,5,145,1,VALENTINAS,MAZURONIS,,4,0,4,,T,42036,Šakių rajono savivaldybė,2019-05-16 15:45
42,Šakių rajono,36,Girėnų,852,526,375,5,145,1,NAGLIS,PUTEIKIS,,2,2,4,,T,42036,Šakių rajono savivaldybė,2019-05-16 15:45
42,Šakių rajono,36,Girėnų,852,526,375,5,145,1,VALDEMAR,TOMAŠEVSKI,,3,1,4,,T,42036,Šakių rajono savivaldybė,2019-05-16 15:45
42,Šakių rajono,37,Briedžių,451,247,181,0,66,0,GITANAS,NAUSĖDA,,75,20,95,,T,42037,Šakių rajono savivaldybė,2019-05-16 15:45
42,Šakių rajono,37,Briedžių,451,247,181,0,66,0,SAULIUS,SKVERNELIS,,43,16,59,,T,42037,Šakių rajono savivaldybė,2019-05-16 15:45
42,Šakių rajono,37,Briedžių,451,247,181,0,66,0,INGRIDA,ŠIMONYTĖ,,35,19,54,,T,42037,Šakių rajono savivaldybė,2019-05-16 15:45
42,Šakių rajono,37,Briedžių,451,247,181,0,66,0,MINDAUGAS,PUIDOKAS,,9,5,14,,T,42037,Šakių rajono savivaldybė,2019-05-16 15:45
42,Šakių rajono,37,Briedžių,451,247,181,0,66,0,VYTENIS POVILAS,ANDRIUKAITIS,,11,2,13,,T,42037,Šakių rajono savivaldybė,2019-05-16 15:45
42,Šakių rajono,37,Briedžių,451,247,181,0,66,0,ARVYDAS,JUOZAITIS,,6,4,10,,T,42037,Šakių rajono savivaldybė,2019-05-16 15:45
42,Šakių rajono,37,Briedžių,451,247,181,0,66,0,VALENTINAS,MAZURONIS,,1,0,1,,T,42037,Šakių rajono savivaldybė,2019-05-16 15:45
42,Šakių rajono,37,Briedžių,451,247,181,0,66,0,VALDEMAR,TOMAŠEVSKI,,1,0,1,,T,42037,Šakių rajono savivaldybė,2019-05-16 15:45
42,Šakių rajono,37,Briedžių,451,247,181,0,66,0,NAGLIS,PUTEIKIS,,0,0,0,,T,42037,Šakių rajono savivaldybė,2019-05-16 15:45
42,Šakių rajono,38,Kudirkos Naumiesčio,1332,726,561,3,161,1,GITANAS,NAUSĖDA,,201,41,242,,T,42038,Šakių rajono savivaldybė,2019-05-16 15:45
42,Šakių rajono,38,Kudirkos Naumiesčio,1332,726,561,3,161,1,INGRIDA,ŠIMONYTĖ,,149,56,205,,T,42038,Šakių rajono savivaldybė,2019-05-16 15:45
42,Šakių rajono,38,Kudirkos Naumiesčio,1332,726,561,3,161,1,SAULIUS,SKVERNELIS,,87,28,115,,T,42038,Šakių rajono savivaldybė,2019-05-16 15:45
42,Šakių rajono,38,Kudirkos Naumiesčio,1332,726,561,3,161,1,VYTENIS POVILAS,ANDRIUKAITIS,,74,14,88,,T,42038,Šakių rajono savivaldybė,2019-05-16 15:45
42,Šakių rajono,38,Kudirkos Naumiesčio,1332,726,561,3,161,1,ARVYDAS,JUOZAITIS,,21,8,29,,T,42038,Šakių rajono savivaldybė,2019-05-16 15:45
42,Šakių rajono,38,Kudirkos Naumiesčio,1332,726,561,3,161,1,MINDAUGAS,PUIDOKAS,,13,6,19,,T,42038,Šakių rajono savivaldybė,2019-05-16 15:45
42,Šakių rajono,38,Kudirkos Naumiesčio,1332,726,561,3,161,1,VALENTINAS,MAZURONIS,,7,4,11,,T,42038,Šakių rajono savivaldybė,2019-05-16 15:45
42,Šakių rajono,38,Kudirkos Naumiesčio,1332,726,561,3,161,1,NAGLIS,PUTEIKIS,,8,2,10,,T,42038,Šakių rajono savivaldybė,2019-05-16 15:45
42,Šakių rajono,38,Kudirkos Naumiesčio,1332,726,561,3,161,1,VALDEMAR,TOMAŠEVSKI,,1,2,3,,T,42038,Šakių rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,1,Šalčininkų,2165,1110,843,14,247,6,VALDEMAR,TOMAŠEVSKI,,385,95,480,,T,43001,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,1,Šalčininkų,2165,1110,843,14,247,6,SAULIUS,SKVERNELIS,,182,53,235,,T,43001,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,1,Šalčininkų,2165,1110,843,14,247,6,GITANAS,NAUSĖDA,,130,31,161,,T,43001,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,1,Šalčininkų,2165,1110,843,14,247,6,VYTENIS POVILAS,ANDRIUKAITIS,,59,23,82,,T,43001,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,1,Šalčininkų,2165,1110,843,14,247,6,INGRIDA,ŠIMONYTĖ,,42,29,71,,T,43001,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,1,Šalčininkų,2165,1110,843,14,247,6,MINDAUGAS,PUIDOKAS,,22,6,28,,T,43001,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,1,Šalčininkų,2165,1110,843,14,247,6,ARVYDAS,JUOZAITIS,,8,5,13,,T,43001,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,1,Šalčininkų,2165,1110,843,14,247,6,NAGLIS,PUTEIKIS,,8,2,10,,T,43001,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,1,Šalčininkų,2165,1110,843,14,247,6,VALENTINAS,MAZURONIS,,7,3,10,,T,43001,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,2,Centrinė miesto,2339,1250,949,6,294,1,VALDEMAR,TOMAŠEVSKI,,444,113,557,,T,43002,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,2,Centrinė miesto,2339,1250,949,6,294,1,SAULIUS,SKVERNELIS,,183,60,243,,T,43002,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,2,Centrinė miesto,2339,1250,949,6,294,1,GITANAS,NAUSĖDA,,152,57,209,,T,43002,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,2,Centrinė miesto,2339,1250,949,6,294,1,VYTENIS POVILAS,ANDRIUKAITIS,,70,23,93,,T,43002,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,2,Centrinė miesto,2339,1250,949,6,294,1,INGRIDA,ŠIMONYTĖ,,60,26,86,,T,43002,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,2,Centrinė miesto,2339,1250,949,6,294,1,MINDAUGAS,PUIDOKAS,,20,5,25,,T,43002,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,2,Centrinė miesto,2339,1250,949,6,294,1,ARVYDAS,JUOZAITIS,,10,7,17,,T,43002,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,2,Centrinė miesto,2339,1250,949,6,294,1,VALENTINAS,MAZURONIS,,7,1,8,,T,43002,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,2,Centrinė miesto,2339,1250,949,6,294,1,NAGLIS,PUTEIKIS,,3,2,5,,T,43002,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,3,Parko,1610,634,472,3,157,2,VALDEMAR,TOMAŠEVSKI,,213,76,289,,T,43003,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,3,Parko,1610,634,472,3,157,2,SAULIUS,SKVERNELIS,,105,34,139,,T,43003,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,3,Parko,1610,634,472,3,157,2,GITANAS,NAUSĖDA,,79,20,99,,T,43003,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,3,Parko,1610,634,472,3,157,2,VYTENIS POVILAS,ANDRIUKAITIS,,28,12,40,,T,43003,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,3,Parko,1610,634,472,3,157,2,INGRIDA,ŠIMONYTĖ,,23,7,30,,T,43003,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,3,Parko,1610,634,472,3,157,2,MINDAUGAS,PUIDOKAS,,12,2,14,,T,43003,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,3,Parko,1610,634,472,3,157,2,VALENTINAS,MAZURONIS,,5,2,7,,T,43003,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,3,Parko,1610,634,472,3,157,2,ARVYDAS,JUOZAITIS,,3,3,6,,T,43003,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,3,Parko,1610,634,472,3,157,2,NAGLIS,PUTEIKIS,,4,1,5,,T,43003,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,4,Šalčininkėlių,818,383,288,2,93,0,VALDEMAR,TOMAŠEVSKI,,159,70,229,,T,43004,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,4,Šalčininkėlių,818,383,288,2,93,0,SAULIUS,SKVERNELIS,,49,11,60,,T,43004,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,4,Šalčininkėlių,818,383,288,2,93,0,GITANAS,NAUSĖDA,,45,7,52,,T,43004,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,4,Šalčininkėlių,818,383,288,2,93,0,VYTENIS POVILAS,ANDRIUKAITIS,,14,0,14,,T,43004,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,4,Šalčininkėlių,818,383,288,2,93,0,INGRIDA,ŠIMONYTĖ,,9,2,11,,T,43004,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,4,Šalčininkėlių,818,383,288,2,93,0,MINDAUGAS,PUIDOKAS,,6,0,6,,T,43004,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,4,Šalčininkėlių,818,383,288,2,93,0,ARVYDAS,JUOZAITIS,,3,2,5,,T,43004,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,4,Šalčininkėlių,818,383,288,2,93,0,VALENTINAS,MAZURONIS,,3,0,3,,T,43004,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,4,Šalčininkėlių,818,383,288,2,93,0,NAGLIS,PUTEIKIS,,0,1,1,,T,43004,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,5,Zavišonių,594,263,219,5,39,0,VALDEMAR,TOMAŠEVSKI,,127,28,155,,T,43005,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,5,Zavišonių,594,263,219,5,39,0,SAULIUS,SKVERNELIS,,31,3,34,,T,43005,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,5,Zavišonių,594,263,219,5,39,0,GITANAS,NAUSĖDA,,30,2,32,,T,43005,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,5,Zavišonių,594,263,219,5,39,0,VYTENIS POVILAS,ANDRIUKAITIS,,11,2,13,,T,43005,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,5,Zavišonių,594,263,219,5,39,0,INGRIDA,ŠIMONYTĖ,,9,4,13,,T,43005,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,5,Zavišonių,594,263,219,5,39,0,MINDAUGAS,PUIDOKAS,,6,0,6,,T,43005,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,5,Zavišonių,594,263,219,5,39,0,ARVYDAS,JUOZAITIS,,4,0,4,,T,43005,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,5,Zavišonių,594,263,219,5,39,0,VALENTINAS,MAZURONIS,,1,0,1,,T,43005,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,5,Zavišonių,594,263,219,5,39,0,NAGLIS,PUTEIKIS,,0,0,0,,T,43005,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,6,Gerviškių,380,223,171,0,52,0,VALDEMAR,TOMAŠEVSKI,,111,38,149,,T,43006,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,6,Gerviškių,380,223,171,0,52,0,SAULIUS,SKVERNELIS,,19,9,28,,T,43006,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,6,Gerviškių,380,223,171,0,52,0,GITANAS,NAUSĖDA,,14,1,15,,T,43006,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,6,Gerviškių,380,223,171,0,52,0,MINDAUGAS,PUIDOKAS,,12,0,12,,T,43006,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,6,Gerviškių,380,223,171,0,52,0,VYTENIS POVILAS,ANDRIUKAITIS,,8,1,9,,T,43006,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,6,Gerviškių,380,223,171,0,52,0,INGRIDA,ŠIMONYTĖ,,5,3,8,,T,43006,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,6,Gerviškių,380,223,171,0,52,0,NAGLIS,PUTEIKIS,,1,0,1,,T,43006,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,6,Gerviškių,380,223,171,0,52,0,ARVYDAS,JUOZAITIS,,1,0,1,,T,43006,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,6,Gerviškių,380,223,171,0,52,0,VALENTINAS,MAZURONIS,,0,0,0,,T,43006,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,7,Tribonių,279,153,122,4,27,0,VALDEMAR,TOMAŠEVSKI,,79,13,92,,T,43007,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,7,Tribonių,279,153,122,4,27,0,SAULIUS,SKVERNELIS,,16,4,20,,T,43007,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,7,Tribonių,279,153,122,4,27,0,GITANAS,NAUSĖDA,,14,1,15,,T,43007,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,7,Tribonių,279,153,122,4,27,0,VYTENIS POVILAS,ANDRIUKAITIS,,4,3,7,,T,43007,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,7,Tribonių,279,153,122,4,27,0,MINDAUGAS,PUIDOKAS,,5,1,6,,T,43007,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,7,Tribonių,279,153,122,4,27,0,INGRIDA,ŠIMONYTĖ,,1,4,5,,T,43007,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,7,Tribonių,279,153,122,4,27,0,NAGLIS,PUTEIKIS,,2,0,2,,T,43007,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,7,Tribonių,279,153,122,4,27,0,ARVYDAS,JUOZAITIS,,1,0,1,,T,43007,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,7,Tribonių,279,153,122,4,27,0,VALENTINAS,MAZURONIS,,0,1,1,,T,43007,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,8,Sėlų,428,240,174,4,61,1,VALDEMAR,TOMAŠEVSKI,,122,44,166,,T,43008,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,8,Sėlų,428,240,174,4,61,1,SAULIUS,SKVERNELIS,,22,6,28,,T,43008,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,8,Sėlų,428,240,174,4,61,1,GITANAS,NAUSĖDA,,15,2,17,,T,43008,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,8,Sėlų,428,240,174,4,61,1,INGRIDA,ŠIMONYTĖ,,4,5,9,,T,43008,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,8,Sėlų,428,240,174,4,61,1,VYTENIS POVILAS,ANDRIUKAITIS,,4,1,5,,T,43008,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,8,Sėlų,428,240,174,4,61,1,MINDAUGAS,PUIDOKAS,,3,2,5,,T,43008,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,8,Sėlų,428,240,174,4,61,1,NAGLIS,PUTEIKIS,,1,1,2,,T,43008,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,8,Sėlų,428,240,174,4,61,1,ARVYDAS,JUOZAITIS,,2,0,2,,T,43008,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,8,Sėlų,428,240,174,4,61,1,VALENTINAS,MAZURONIS,,1,0,1,,T,43008,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,9,Čiužiakampio,571,315,221,2,91,1,VALDEMAR,TOMAŠEVSKI,,142,76,218,,T,43009,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,9,Čiužiakampio,571,315,221,2,91,1,SAULIUS,SKVERNELIS,,35,3,38,,T,43009,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,9,Čiužiakampio,571,315,221,2,91,1,INGRIDA,ŠIMONYTĖ,,17,2,19,,T,43009,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,9,Čiužiakampio,571,315,221,2,91,1,GITANAS,NAUSĖDA,,12,5,17,,T,43009,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,9,Čiužiakampio,571,315,221,2,91,1,VYTENIS POVILAS,ANDRIUKAITIS,,9,3,12,,T,43009,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,9,Čiužiakampio,571,315,221,2,91,1,ARVYDAS,JUOZAITIS,,1,2,3,,T,43009,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,9,Čiužiakampio,571,315,221,2,91,1,MINDAUGAS,PUIDOKAS,,3,0,3,,T,43009,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,9,Čiužiakampio,571,315,221,2,91,1,NAGLIS,PUTEIKIS,,2,0,2,,T,43009,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,9,Čiužiakampio,571,315,221,2,91,1,VALENTINAS,MAZURONIS,,0,0,0,,T,43009,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,10,Butrimonių,740,443,329,0,114,0,VALDEMAR,TOMAŠEVSKI,,253,97,350,,T,43010,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,10,Butrimonių,740,443,329,0,114,0,SAULIUS,SKVERNELIS,,26,7,33,,T,43010,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,10,Butrimonių,740,443,329,0,114,0,GITANAS,NAUSĖDA,,23,4,27,,T,43010,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,10,Butrimonių,740,443,329,0,114,0,VYTENIS POVILAS,ANDRIUKAITIS,,10,3,13,,T,43010,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,10,Butrimonių,740,443,329,0,114,0,INGRIDA,ŠIMONYTĖ,,11,1,12,,T,43010,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,10,Butrimonių,740,443,329,0,114,0,MINDAUGAS,PUIDOKAS,,5,0,5,,T,43010,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,10,Butrimonių,740,443,329,0,114,0,ARVYDAS,JUOZAITIS,,0,1,1,,T,43010,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,10,Butrimonių,740,443,329,0,114,0,NAGLIS,PUTEIKIS,,0,1,1,,T,43010,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,10,Butrimonių,740,443,329,0,114,0,VALENTINAS,MAZURONIS,,1,0,1,,T,43010,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,11,Jančiūnų,374,220,176,0,44,0,VALDEMAR,TOMAŠEVSKI,,125,36,161,,T,43011,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,11,Jančiūnų,374,220,176,0,44,0,SAULIUS,SKVERNELIS,,25,3,28,,T,43011,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,11,Jančiūnų,374,220,176,0,44,0,GITANAS,NAUSĖDA,,15,2,17,,T,43011,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,11,Jančiūnų,374,220,176,0,44,0,INGRIDA,ŠIMONYTĖ,,3,2,5,,T,43011,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,11,Jančiūnų,374,220,176,0,44,0,VYTENIS POVILAS,ANDRIUKAITIS,,3,0,3,,T,43011,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,11,Jančiūnų,374,220,176,0,44,0,MINDAUGAS,PUIDOKAS,,3,0,3,,T,43011,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,11,Jančiūnų,374,220,176,0,44,0,ARVYDAS,JUOZAITIS,,1,1,2,,T,43011,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,11,Jančiūnų,374,220,176,0,44,0,NAGLIS,PUTEIKIS,,1,0,1,,T,43011,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,11,Jančiūnų,374,220,176,0,44,0,VALENTINAS,MAZURONIS,,0,0,0,,T,43011,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,12,Eišiškių,2058,989,856,10,123,0,VALDEMAR,TOMAŠEVSKI,,493,76,569,,T,43012,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,12,Eišiškių,2058,989,856,10,123,0,GITANAS,NAUSĖDA,,128,14,142,,T,43012,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,12,Eišiškių,2058,989,856,10,123,0,SAULIUS,SKVERNELIS,,120,11,131,,T,43012,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,12,Eišiškių,2058,989,856,10,123,0,VYTENIS POVILAS,ANDRIUKAITIS,,44,2,46,,T,43012,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,12,Eišiškių,2058,989,856,10,123,0,INGRIDA,ŠIMONYTĖ,,24,13,37,,T,43012,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,12,Eišiškių,2058,989,856,10,123,0,MINDAUGAS,PUIDOKAS,,21,4,25,,T,43012,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,12,Eišiškių,2058,989,856,10,123,0,ARVYDAS,JUOZAITIS,,12,3,15,,T,43012,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,12,Eišiškių,2058,989,856,10,123,0,VALENTINAS,MAZURONIS,,11,0,11,,T,43012,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,12,Eišiškių,2058,989,856,10,123,0,NAGLIS,PUTEIKIS,,3,0,3,,T,43012,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,13,Jurzdikos,592,324,284,2,38,0,VALDEMAR,TOMAŠEVSKI,,162,25,187,,T,43013,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,13,Jurzdikos,592,324,284,2,38,0,SAULIUS,SKVERNELIS,,43,5,48,,T,43013,Šalčininkų rajono savivaldybė,2019-05-16 15:45
43,Šalčininkų rajono,13,Jurzdikos,592,324,284,2,38,0,GITANAS,NAUSĖDA,,47,1,48,,T,43013,Šalčininkų rajono savivaldybė,2019-05-16 15:45
